"Date","Order","id","sp","rep","ind","twig","Row","Col","Treat","Final.lab","chill","time","Term.fl","Lat.fl","Term.lf","Lat.lf","Comments","Observer","Remove","day1","day2","day3","day","tleaf","lleaf","chillport"
2016-02-22,2,"ILEMUC07_HF_08","ILEMUC","7","ILEMUC07",8,8,1,"2_2",NA,"chill2","time2",NA,NA,"-","-","","DF","",53,38,22,38,NA,NA,49.8365118379173
2016-02-22,1,"ILEMUC07_HF_09","ILEMUC","7","ILEMUC07",9,3,3,"2_1",NA,"chill2","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,3,"ILEMUC07_HF_10","ILEMUC","7","ILEMUC07",10,1,3,"1_3",NA,"chill1","time3",NA,NA,"6","7","","DF","",53,38,22,22,6,7,51.7673318647914
2016-02-22,2,"ILEMUC07_HF_11","ILEMUC","7","ILEMUC07",11,4,10,"8_3",NA,"chill8","time3",NA,NA,"6","6","","DF","",53,38,22,22,6,6,66.678368297455
2016-02-22,1,"ILEMUC07_HF_12","ILEMUC","7","ILEMUC07",12,2,3,"4_1",NA,"chill4","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,2,"ILEMUC08_HF_01","ILEMUC","8","ILEMUC08",1,7,6,"8_2",NA,"chill8","time2",NA,NA,"-","-","","DF","",53,38,22,38,NA,NA,53.4607334489438
2016-02-22,1,"ILEMUC08_HF_02","ILEMUC","8","ILEMUC08",2,8,4,"2_2",NA,"chill2","time2",NA,NA,"-","-","","DF","",53,38,22,38,NA,NA,49.8365118379173
2016-02-22,2,"ILEMUC08_HF_03","ILEMUC","8","ILEMUC08",3,1,6,"4_1",NA,"chill4","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,1,"ILEMUC08_HF_04","ILEMUC","8","ILEMUC08",4,4,5,"2_3",NA,"chill2","time3",NA,NA,"4","4","","DF","",53,38,22,22,4,4,60.2845385132397
2016-02-22,1,"ILEMUC08_HF_05","ILEMUC","8","ILEMUC08",5,3,2,"4_1",NA,"chill4","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,2,"ILEMUC08_HF_06","ILEMUC","8","ILEMUC08",6,8,3,"8_2",NA,"chill8","time2",NA,NA,"-","-","","DF","",53,38,22,38,NA,NA,53.4607334489438
2016-02-22,3,"ILEMUC08_HF_07","ILEMUC","8","ILEMUC08",7,8,2,"2_2",NA,"chill2","time2",NA,NA,"-","-","","DF","",53,38,22,38,NA,NA,49.8365118379173
2016-02-22,2,"ILEMUC08_HF_08","ILEMUC","8","ILEMUC08",8,2,6,"1_1",NA,"chill1","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,2,"ILEMUC08_HF_09","ILEMUC","8","ILEMUC08",9,3,8,"8_3",NA,"chill8","time3",NA,NA,"6","5","","DF","",53,38,22,22,6,5,66.678368297455
2016-02-22,3,"ILEMUC08_HF_10","ILEMUC","8","ILEMUC08",10,2,5,"1_1",NA,"chill1","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,2,"ILEMUC08_HF_11","ILEMUC","8","ILEMUC08",11,1,9,"4_1",NA,"chill4","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,2,"ILEMUC08_HF_12","ILEMUC","8","ILEMUC08",12,1,6,"1_1",NA,"chill1","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,1,"ILEMUCX1_HF_01","ILEMUC","X1","ILEMUCX1",1,1,3,"1_1",NA,"chill1","time1",NA,NA,"-","4","","DF","",53,38,22,53,NA,4,40.243854
2016-02-22,1,"ILEMUCX1_HF_02","ILEMUC","X1","ILEMUCX1",2,5,4,"1_2",NA,"chill1","time2",NA,NA,"-","-","","DF","",53,38,22,38,NA,NA,45.4964798983769
2016-02-22,3,"ILEMUCX1_HF_03","ILEMUC","X1","ILEMUCX1",3,5,4,"8_3",15,"chill8","time3",NA,NA,"6","6","","DF","",53,38,22,22,6,6,66.678368297455
2016-02-22,1,"ILEMUCX1_HF_04","ILEMUC","X1","ILEMUCX1",4,8,9,"2_2",5,"chill2","time2",NA,NA,"-","-","","DF","",53,38,22,38,NA,NA,49.8365118379173
2016-02-22,1,"ILEMUCX1_HF_05","ILEMUC","X1","ILEMUCX1",5,1,4,"4_1",NA,"chill4","time1",NA,NA,"-","-","dead, removed","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,1,"ILEMUCX1_HF_06","ILEMUC","X1","ILEMUCX1",6,3,5,"8_1",NA,"chill8","time1",NA,NA,"6","6","","DF","",53,38,22,53,6,6,40.243854
2016-02-22,1,"ILEMUCX1_HF_07","ILEMUC","X1","ILEMUCX1",7,2,3,"1_3",NA,"chill1","time3",NA,NA,"3","3","","DF","",53,38,22,22,3,3,51.7673318647914
2016-02-22,1,"ILEMUCX1_HF_08","ILEMUC","X1","ILEMUCX1",8,8,5,"8_2",NA,"chill8","time2",NA,NA,"-","-","","DF","",53,38,22,38,NA,NA,53.4607334489438
2016-02-22,2,"ILEMUCX1_HF_09","ILEMUC","X1","ILEMUCX1",9,2,5,"4_1",NA,"chill4","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,2,"ILEMUCX1_HF_10","ILEMUC","X1","ILEMUCX1",10,3,6,"2_3",NA,"chill2","time3",NA,NA,"4","3","","DF","",53,38,22,22,4,3,60.2845385132397
2016-02-22,2,"ILEMUCX1_HF_11","ILEMUC","X1","ILEMUCX1",11,1,1,"4_3",NA,"chill4","time3",NA,NA,"3","3","","DF","",53,38,22,22,3,3,63.0118829365783
2016-02-22,3,"ILEMUCX1_HF_12","ILEMUC","X1","ILEMUCX1",12,4,3,"2_1",NA,"chill2","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,2,"ILEMUCX2_HF_01","ILEMUC","X2","ILEMUCX2",1,7,2,"2_2",NA,"chill2","time2",NA,NA,"-","-","","DF","",53,38,22,38,NA,NA,49.8365118379173
2016-02-22,1,"ILEMUCX2_HF_02","ILEMUC","X2","ILEMUCX2",2,2,9,"4_3",NA,"chill4","time3",NA,NA,"4","4","","DF","",53,38,22,22,4,4,63.0118829365783
2016-02-22,3,"ILEMUCX2_HF_03","ILEMUC","X2","ILEMUCX2",3,3,7,"2_1",NA,"chill2","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,2,"ILEMUCX2_HF_04","ILEMUC","X2","ILEMUCX2",4,3,3,"2_3",NA,"chill2","time3",NA,NA,"4","4","","DF","",53,38,22,22,4,4,60.2845385132397
2016-02-22,2,"ILEMUCX2_HF_05","ILEMUC","X2","ILEMUCX2",5,1,10,"1_3",NA,"chill1","time3",NA,NA,"3","3","","DF","",53,38,22,22,3,3,51.7673318647914
2016-02-22,2,"ILEMUCX2_HF_06","ILEMUC","X2","ILEMUCX2",6,7,5,"8_2",NA,"chill8","time2",NA,NA,"-","-","","DF","",53,38,22,38,NA,NA,53.4607334489438
2016-02-22,1,"ILEMUCX2_HF_07","ILEMUC","X2","ILEMUCX2",7,6,1,"1_2",NA,"chill1","time2",NA,NA,"6","6","removed","DF","",53,38,22,38,6,6,45.4964798983769
2016-02-22,1,"ILEMUCX2_HF_08","ILEMUC","X2","ILEMUCX2",8,2,4,"1_1",NA,"chill1","time1",NA,NA,"6","6","removed","DF","",53,38,22,53,6,6,40.243854
2016-02-22,1,"ILEMUCX2_HF_09","ILEMUC","X2","ILEMUCX2",9,2,2,"4_1",NA,"chill4","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,2,"ILEMUCX2_HF_10","ILEMUC","X2","ILEMUCX2",10,6,6,"4_2",10,"chill4","time2",NA,NA,"-","-","","DF","",53,38,22,38,NA,NA,51.3734415685938
2016-02-22,2,"ILEMUCX2_HF_11","ILEMUC","X2","ILEMUCX2",11,4,3,"8_3",NA,"chill8","time3",NA,NA,"6","6","","DF","",53,38,22,22,6,6,66.678368297455
2016-02-22,3,"ILEMUCX2_HF_12","ILEMUC","X2","ILEMUCX2",12,4,1,"8_3",NA,"chill8","time3",NA,NA,"6","6","","DF","",53,38,22,22,6,6,66.678368297455
2016-02-22,3,"ILEMUCX3_HF_01","ILEMUC","X3","ILEMUCX3",1,6,8,"1_2",1,"chill1","time2",NA,NA,"-","-","","DF","",53,38,22,38,NA,NA,45.4964798983769
2016-02-22,2,"ILEMUCX3_HF_02","ILEMUC","X3","ILEMUCX3",2,3,6,"8_1",NA,"chill8","time1",NA,NA,"6","6","","DF","",53,38,22,53,6,6,40.243854
2016-02-22,1,"ILEMUCX3_HF_03","ILEMUC","X3","ILEMUCX3",3,7,1,"8_2",NA,"chill8","time2",NA,NA,"-","-","","DF","",53,38,22,38,NA,NA,53.4607334489438
2016-02-22,2,"ILEMUCX3_HF_04","ILEMUC","X3","ILEMUCX3",4,5,5,"8_3",16,"chill8","time3",NA,NA,"-","-","","DF","",53,38,22,22,NA,NA,66.678368297455
2016-02-22,3,"ILEMUCX3_HF_05","ILEMUC","X3","ILEMUCX3",5,1,6,"1_3",NA,"chill1","time3",NA,NA,"4","4","","DF","",53,38,22,22,4,4,51.7673318647914
2016-02-22,2,"ILEMUCX3_HF_06","ILEMUC","X3","ILEMUCX3",6,1,2,"4_3",NA,"chill4","time3",NA,NA,"4","4","","DF","",53,38,22,22,4,4,63.0118829365783
2016-02-22,1,"ILEMUCX3_HF_07","ILEMUC","X3","ILEMUCX3",7,4,3,"2_3",NA,"chill2","time3",NA,NA,"5","5","","DF","",53,38,22,22,5,5,60.2845385132397
2016-02-22,1,"ILEMUCX3_HF_08","ILEMUC","X3","ILEMUCX3",8,2,1,"4_1",NA,"chill4","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,1,"ILEMUCX3_HF_09","ILEMUC","X3","ILEMUCX3",9,4,1,"2_1",NA,"chill2","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,2,"ILEMUCX3_HF_10","ILEMUC","X3","ILEMUCX3",10,1,7,"4_1",NA,"chill4","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,2,"ILEMUCX3_HF_11","ILEMUC","X3","ILEMUCX3",11,4,6,"2_1",NA,"chill2","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,2,"ILEMUCX3_HF_12","ILEMUC","X3","ILEMUCX3",12,2,1,"1_1",NA,"chill1","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,2,"ILEMUCX4_HF_01","ILEMUC","X4","ILEMUCX4",1,1,6,"4_3",NA,"chill4","time3",NA,NA,"6","6","","DF","",53,38,22,22,6,6,63.0118829365783
2016-02-22,2,"ILEMUCX4_HF_02","ILEMUC","X4","ILEMUCX4",2,8,10,"2_2",6,"chill2","time2",NA,NA,"-","-","","DF","",53,38,22,38,NA,NA,49.8365118379173
2016-02-22,2,"ILEMUCX4_HF_03","ILEMUC","X4","ILEMUCX4",3,3,2,"4_1",NA,"chill4","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,1,"ILEMUCX4_HF_04","ILEMUC","X4","ILEMUCX4",4,4,4,"8_1",NA,"chill8","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,1,"ILEMUCX4_HF_05","ILEMUC","X4","ILEMUCX4",5,4,8,"8_3",NA,"chill8","time3",19,NA,"6","6","","DF","",53,38,22,22,6,6,66.678368297455
2016-02-22,2,"ILEMUCX4_HF_06","ILEMUC","X4","ILEMUCX4",6,4,2,"2_3",NA,"chill2","time3",NA,NA,"6","6","","DF","",53,38,22,22,6,6,60.2845385132397
2016-02-22,2,"ILEMUCX4_HF_07","ILEMUC","X4","ILEMUCX4",7,4,7,"2_1",NA,"chill2","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,2,"ILEMUCX4_HF_08","ILEMUC","X4","ILEMUCX4",8,2,2,"1_1",NA,"chill1","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,1,"ILEMUCX4_HF_09","ILEMUC","X4","ILEMUCX4",9,1,8,"1_1",NA,"chill1","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,2,"ILEMUCX4_HF_10","ILEMUC","X4","ILEMUCX4",10,5,3,"4_2",NA,"chill4","time2",NA,NA,"-","-","","DF","",53,38,22,38,NA,NA,51.3734415685938
2016-02-22,3,"ILEMUCX4_HF_11","ILEMUC","X4","ILEMUCX4",11,8,2,"8_2",NA,"chill8","time2",NA,NA,"-","-","","DF","",53,38,22,38,NA,NA,53.4607334489438
2016-02-22,3,"ILEMUCX4_HF_12","ILEMUC","X4","ILEMUCX4",12,1,9,"1_1",NA,"chill1","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,2,"ILEMUCX5_HF_01","ILEMUC","X5","ILEMUCX5",1,1,8,"4_3",NA,"chill4","time3",NA,NA,"3","3","","DF","",53,38,22,22,3,3,63.0118829365783
2016-02-22,2,"ILEMUCX5_HF_02","ILEMUC","X5","ILEMUCX5",2,1,5,"4_3",NA,"chill4","time3",NA,NA,"-","-","","DF","",53,38,22,22,NA,NA,63.0118829365783
2016-02-22,2,"ILEMUCX5_HF_03","ILEMUC","X5","ILEMUCX5",3,6,10,"1_2",2,"chill1","time2",NA,NA,"-","-","","DF","",53,38,22,38,NA,NA,45.4964798983769
2016-02-22,2,"ILEMUCX5_HF_04","ILEMUC","X5","ILEMUCX5",4,1,5,"1_3",NA,"chill1","time3",NA,NA,"4","4","","DF","",53,38,22,22,4,4,51.7673318647914
2016-02-22,2,"ILEMUCX5_HF_05","ILEMUC","X5","ILEMUCX5",5,4,5,"8_3",NA,"chill8","time3",NA,NA,"-","6","dead top","DF","",53,38,22,22,NA,6,66.678368297455
2016-02-22,2,"ILEMUCX5_HF_06","ILEMUC","X5","ILEMUCX5",6,3,1,"8_3",NA,"chill8","time3",NA,NA,"6","6","","DF","",53,38,22,22,6,6,66.678368297455
2016-02-22,2,"ILEMUCX5_HF_07","ILEMUC","X5","ILEMUCX5",7,4,8,"2_3",NA,"chill2","time3",NA,NA,"5","5","","DF","",53,38,22,22,5,5,60.2845385132397
2016-02-22,1,"ILEMUCX5_HF_08","ILEMUC","X5","ILEMUCX5",8,1,7,"1_1",NA,"chill1","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,1,"ILEMUCX5_HF_09","ILEMUC","X5","ILEMUCX5",9,7,3,"2_2",NA,"chill2","time2",NA,NA,"-","-","","DF","",53,38,22,38,NA,NA,49.8365118379173
2016-02-22,2,"ILEMUCX5_HF_10","ILEMUC","X5","ILEMUCX5",10,5,6,"4_2",NA,"chill4","time2",NA,NA,"-","-","","DF","",53,38,22,38,NA,NA,51.3734415685938
2016-02-22,3,"ILEMUCX5_HF_11","ILEMUC","X5","ILEMUCX5",11,3,5,"2_1",NA,"chill2","time1",NA,NA,"-","-","","DF","",53,38,22,53,NA,NA,40.243854
2016-02-22,1,"ILEMUCX5_HF_12","ILEMUC","X5","ILEMUCX5",12,8,3,"8_2",NA,"chill8","time2",NA,NA,"-","-","","DF","",53,38,22,38,NA,NA,53.4607334489438
2016-02-22,1,"QUERUB19_HF_01","QUERUB","19","QUERUB19",1,4,5,"8_3",NA,"chill8","time3",NA,NA,"1","1","","DF","",53,38,22,22,1,1,66.678368297455
2016-02-22,2,"QUERUB19_HF_02","QUERUB","19","QUERUB19",2,2,7,"1_3",NA,"chill1","time3",NA,NA,"1","1","","DF","",53,38,22,22,1,1,51.7673318647914
2016-02-22,2,"QUERUB19_HF_03","QUERUB","19","QUERUB19",3,3,5,"2_3",NA,"chill2","time3",NA,NA,"2","2","","DF","",53,38,22,22,2,2,60.2845385132397
2016-02-22,1,"QUERUB19_HF_04","QUERUB","19","QUERUB19",4,8,1,"2_2",NA,"chill2","time2",NA,NA,"2","2","","DF","",53,38,22,38,2,2,49.8365118379173
2016-02-22,2,"QUERUB19_HF_05","QUERUB","19","QUERUB19",5,7,5,"2_2",NA,"chill2","time2",NA,NA,"2","2","","DF","",53,38,22,38,2,2,49.8365118379173
2016-02-22,3,"QUERUB19_HF_06","QUERUB","19","QUERUB19",6,4,6,"8_1",NA,"chill8","time1",NA,NA,"2","2","","DF","",53,38,22,53,2,2,40.243854
2016-02-22,1,"QUERUB19_HF_07","QUERUB","19","QUERUB19",7,5,6,"4_2",NA,"chill4","time2",NA,NA,"2","2","","DF","",53,38,22,38,2,2,51.3734415685938
2016-02-22,1,"QUERUB19_HF_08","QUERUB","19","QUERUB19",8,2,9,"4_1",NA,"chill4","time1",NA,NA,"2","2","","DF","",53,38,22,53,2,2,40.243854
2016-02-22,1,"QUERUB19_HF_09","QUERUB","19","QUERUB19",9,2,7,"4_3",NA,"chill4","time3",NA,NA,"2","2","","DF","",53,38,22,22,2,2,63.0118829365783
2016-02-22,2,"QUERUB19_HF_10","QUERUB","19","QUERUB19",10,3,8,"8_1",NA,"chill8","time1",NA,NA,"2","2","","DF","",53,38,22,53,2,2,40.243854
2016-02-22,2,"QUERUB19_HF_11","QUERUB","19","QUERUB19",11,5,3,"1_2",NA,"chill1","time2",NA,NA,"2","2","","DF","",53,38,22,38,2,2,45.4964798983769
2016-02-22,1,"QUERUB19_HF_12","QUERUB","19","QUERUB19",12,6,3,"1_2",NA,"chill1","time2",NA,NA,"2","2","","DF","",53,38,22,38,2,2,45.4964798983769
2016-02-22,1,"QUERUB21_HF_01","QUERUB","21","QUERUB21",1,3,7,"2_3",NA,"chill2","time3",NA,NA,"1","1","","DF","",53,38,22,22,1,1,60.2845385132397
2016-02-22,1,"QUERUB21_HF_02","QUERUB","21","QUERUB21",2,7,10,"2_2",NA,"chill2","time2",NA,NA,"1","1","","DF","",53,38,22,38,1,1,49.8365118379173
2016-02-22,1,"QUERUB21_HF_03","QUERUB","21","QUERUB21",3,6,7,"1_2",NA,"chill1","time2",NA,NA,"2","2","","DF","",53,38,22,38,2,2,45.4964798983769
2016-02-22,2,"QUERUB21_HF_04","QUERUB","21","QUERUB21",4,1,9,"1_3",NA,"chill1","time3",NA,NA,"0","0","","DF","",53,38,22,22,0,0,51.7673318647914
2016-02-22,1,"QUERUB21_HF_05","QUERUB","21","QUERUB21",5,4,8,"8_1",NA,"chill8","time1",NA,NA,"3","5","","DF","",53,38,22,53,3,5,40.243854
2016-02-22,2,"QUERUB21_HF_06","QUERUB","21","QUERUB21",6,6,7,"4_2",11,"chill4","time2",NA,NA,"2","2","","DF","",53,38,22,38,2,2,51.3734415685938
2016-02-22,1,"QUERUB21_HF_07","QUERUB","21","QUERUB21",7,4,10,"8_3",NA,"chill8","time3",NA,NA,"1","1","","DF","",53,38,22,22,1,1,66.678368297455
2016-02-22,2,"QUERUB21_HF_08","QUERUB","21","QUERUB21",8,8,2,"8_2",NA,"chill8","time2",NA,NA,"3","4","","DF","",53,38,22,38,3,4,53.4607334489438
2016-02-22,1,"QUERUB21_HF_09","QUERUB","21","QUERUB21",9,1,6,"4_1",NA,"chill4","time1",NA,NA,"3","3","","DF","",53,38,22,53,3,3,40.243854
2016-02-22,2,"QUERUB21_HF_10","QUERUB","21","QUERUB21",10,7,9,"2_2",NA,"chill2","time2",NA,NA,"2","2","","DF","",53,38,22,38,2,2,49.8365118379173
2016-02-22,1,"QUERUB21_HF_11","QUERUB","21","QUERUB21",11,1,1,"4_3",NA,"chill4","time3",NA,NA,"1","1","","DF","",53,38,22,22,1,1,63.0118829365783
2016-02-22,1,"QUERUB21_HF_12","QUERUB","21","QUERUB21",12,2,6,"1_3",NA,"chill1","time3",NA,NA,"0","0","","DF","",53,38,22,22,0,0,51.7673318647914
2016-02-22,2,"QUERUB22_HF_01","QUERUB","22","QUERUB22",1,7,1,"2_2",NA,"chill2","time2",NA,NA,"3","3","","DF","",53,38,22,38,3,3,49.8365118379173
2016-02-22,1,"QUERUB22_HF_02","QUERUB","22","QUERUB22",2,3,5,"8_3",NA,"chill8","time3",NA,NA,"3","3","","DF","",53,38,22,22,3,3,66.678368297455
2016-02-22,2,"QUERUB22_HF_03","QUERUB","22","QUERUB22",3,4,5,"2_1",NA,"chill2","time1",NA,NA,"6","5","* true","DF","",53,38,22,53,6,5,40.243854
2016-02-22,3,"QUERUB22_HF_04","QUERUB","22","QUERUB22",4,1,6,"1_1",NA,"chill1","time1",NA,NA,"4","3","","DF","",53,38,22,53,4,3,40.243854
2016-02-22,1,"QUERUB22_HF_05","QUERUB","22","QUERUB22",5,8,4,"8_2",NA,"chill8","time2",NA,NA,"6","5","","DF","",53,38,22,38,6,5,53.4607334489438
2016-02-22,1,"QUERUB22_HF_06","QUERUB","22","QUERUB22",6,6,9,"1_2",NA,"chill1","time2",NA,NA,"3","3","","DF","",53,38,22,38,3,3,45.4964798983769
2016-02-22,1,"QUERUB22_HF_07","QUERUB","22","QUERUB22",7,6,1,"4_2",NA,"chill4","time2",NA,NA,"4","4","","DF","",53,38,22,38,4,4,51.3734415685938
2016-02-22,2,"QUERUB22_HF_08","QUERUB","22","QUERUB22",8,3,1,"4_1",NA,"chill4","time1",NA,NA,"6","6","","DF","",53,38,22,53,6,6,40.243854
2016-02-22,2,"QUERUB22_HF_09","QUERUB","22","QUERUB22",9,2,2,"4_1",NA,"chill4","time1",NA,NA,"5","5","","DF","",53,38,22,53,5,5,40.243854
2016-02-22,1,"QUERUB22_HF_10","QUERUB","22","QUERUB22",10,1,5,"1_3",NA,"chill1","time3",NA,NA,"0","0","","DF","",53,38,22,22,0,0,51.7673318647914
2016-02-22,2,"QUERUB22_HF_11","QUERUB","22","QUERUB22",11,4,7,"8_1",NA,"chill8","time1",NA,NA,"0","0","","DF","",53,38,22,53,0,0,40.243854
2016-02-22,1,"QUERUB22_HF_12","QUERUB","22","QUERUB22",12,4,1,"2_3",NA,"chill2","time3",NA,NA,"1","1","","DF","",53,38,22,22,1,1,60.2845385132397
2016-02-22,2,"QUERUB23_HF_01","QUERUB","23","QUERUB23",1,8,9,"8_2",NA,"chill8","time2",NA,NA,"1","1","","DF","",53,38,22,38,1,1,53.4607334489438
2016-02-22,3,"QUERUB23_HF_02","QUERUB","23","QUERUB23",2,5,8,"4_2",NA,"chill4","time2",NA,NA,"1","1","","DF","",53,38,22,38,1,1,51.3734415685938
2016-02-22,2,"QUERUB23_HF_03","QUERUB","23","QUERUB23",3,1,8,"4_1",NA,"chill4","time1",NA,NA,"3","3","","DF","",53,38,22,53,3,3,40.243854
2016-02-22,3,"QUERUB23_HF_04","QUERUB","23","QUERUB23",4,6,6,"1_2",NA,"chill1","time2",NA,NA,"0","0","","DF","",53,38,22,38,0,0,45.4964798983769
2016-02-22,2,"QUERUB23_HF_05","QUERUB","23","QUERUB23",5,8,5,"2_2",NA,"chill2","time2",NA,NA,"2","2","","DF","",53,38,22,38,2,2,49.8365118379173
2016-02-22,2,"QUERUB23_HF_06","QUERUB","23","QUERUB23",6,3,8,"2_1",NA,"chill2","time1",NA,NA,"4","3","","DF","",53,38,22,53,4,3,40.243854
2016-02-22,3,"QUERUB23_HF_07","QUERUB","23","QUERUB23",7,4,10,"2_3",7,"chill2","time3",NA,NA,"0","0","","DF","",53,38,22,22,0,0,60.2845385132397
2016-02-22,3,"QUERUB23_HF_08","QUERUB","23","QUERUB23",8,2,4,"1_1",NA,"chill1","time1",NA,NA,"0","0","","DF","",53,38,22,53,0,0,40.243854
2016-02-22,1,"QUERUB23_HF_09","QUERUB","23","QUERUB23",9,3,7,"8_3",NA,"chill8","time3",NA,NA,"1","1","","DF","",53,38,22,22,1,1,66.678368297455
2016-02-22,1,"QUERUB23_HF_10","QUERUB","23","QUERUB23",10,1,9,"4_3",NA,"chill4","time3",NA,NA,"1","1","","DF","",53,38,22,22,1,1,63.0118829365783
2016-02-22,3,"QUERUB23_HF_11","QUERUB","23","QUERUB23",11,2,6,"1_1",NA,"chill1","time1",NA,NA,"4","3","","DF","",53,38,22,53,4,3,40.243854
2016-02-22,2,"QUERUB23_HF_12","QUERUB","23","QUERUB23",12,4,4,"8_3",NA,"chill8","time3",NA,NA,"1","1","","DF","",53,38,22,22,1,1,66.678368297455
2016-02-22,2,"QUERUBX2_HF_01","QUERUB","X2","QUERUBX2",1,6,2,"4_2",NA,"chill4","time2",NA,NA,"0","0","","DF","",53,38,22,38,0,0,51.3734415685938
2016-02-22,1,"QUERUBX2_HF_02","QUERUB","X2","QUERUBX2",2,5,5,"1_2",NA,"chill1","time2",NA,NA,"0","0","","DF","",53,38,22,38,0,0,45.4964798983769
2016-02-22,1,"QUERUBX2_HF_03","QUERUB","X2","QUERUBX2",3,3,6,"2_1",NA,"chill2","time1",NA,NA,"4","3","","DF","",53,38,22,53,4,3,40.243854
2016-02-22,1,"QUERUBX2_HF_04","QUERUB","X2","QUERUBX2",4,7,2,"2_2",NA,"chill2","time2",NA,NA,"-","-","","DF","",53,38,22,38,NA,NA,49.8365118379173
2016-02-22,2,"QUERUBX2_HF_05","QUERUB","X2","QUERUBX2",5,7,1,"8_2",NA,"chill8","time2",NA,NA,"2","2","","DF","",53,38,22,38,2,2,53.4607334489438
2016-02-22,1,"QUERUBX2_HF_06","QUERUB","X2","QUERUBX2",6,1,1,"1_1",NA,"chill1","time1",NA,NA,"4","4","","DF","",53,38,22,53,4,4,40.243854
2016-02-22,3,"QUERUBX2_HF_07","QUERUB","X2","QUERUBX2",7,2,10,"1_3",3,"chill1","time3",NA,NA,"0","0","","DF","",53,38,22,22,0,0,51.7673318647914
2016-02-22,2,"QUERUBX2_HF_08","QUERUB","X2","QUERUBX2",8,4,6,"8_3",NA,"chill8","time3",NA,NA,"0","0","","DF","",53,38,22,22,0,0,66.678368297455
2016-02-22,2,"QUERUBX2_HF_09","QUERUB","X2","QUERUBX2",9,2,7,"4_1",NA,"chill4","time1",NA,NA,"4","3","","DF","",53,38,22,53,4,3,40.243854
2016-02-22,3,"QUERUBX2_HF_10","QUERUB","X2","QUERUBX2",10,2,1,"4_3",NA,"chill4","time3",NA,NA,"0","0","","DF","",53,38,22,22,0,0,63.0118829365783
2016-02-22,1,"QUERUBX2_HF_11","QUERUB","X2","QUERUBX2",11,3,4,"2_3",NA,"chill2","time3",NA,NA,"0","0","","DF","",53,38,22,22,0,0,60.2845385132397
2016-02-22,1,"QUERUBX2_HF_12","QUERUB","X2","QUERUBX2",12,4,5,"8_1",NA,"chill8","time1",NA,NA,"3","3","under water","DF","",53,38,22,53,3,3,40.243854
2016-02-22,3,"QUERUBX3_HF_01","QUERUB","X3","QUERUBX3",1,3,1,"2_1",NA,"chill2","time1",NA,NA,"3","3","","DF","",53,38,22,53,3,3,40.243854
2016-02-22,3,"QUERUBX3_HF_02","QUERUB","X3","QUERUBX3",2,1,9,"4_1",NA,"chill4","time1",NA,NA,"6","5","","DF","",53,38,22,53,6,5,40.243854
2016-02-22,1,"QUERUBX3_HF_03","QUERUB","X3","QUERUBX3",3,7,5,"8_2",NA,"chill8","time2",NA,NA,"3","3","","DF","",53,38,22,38,3,3,53.4607334489438
2016-02-22,1,"QUERUBX3_HF_04","QUERUB","X3","QUERUBX3",4,1,4,"1_1",NA,"chill1","time1",NA,NA,"3","4","","DF","",53,38,22,53,3,4,40.243854
2016-02-22,1,"QUERUBX3_HF_05","QUERUB","X3","QUERUBX3",5,1,10,"1_3",NA,"chill1","time3",NA,NA,"1","1","","DF","",53,38,22,22,1,1,51.7673318647914
